DIFFERENCE
298,367
298,366
298,365
298,364
298,363
299,366
299,365
299,364
298,362
298,361
299,367
299,363
299,362
299,361
300,367
300,366
300,365
300,364
300,363
300,362
300,361
301,366
301,365
301,364
301,363
301,362
302,365
302,364
302,363
299,360
300,360
300,359
301,361
301,360
301,359
302,362
302,361
302,360
302,359
303,364
303,363
303,362
303,361
303,360
304,363
304,362
304,361
301,358
302,358
302,357
303,359
303,358
303,357
304,360
304,359
304,358
304,357
305,362
305,361
305,360
305,359
305,358
306,361
306,360
306,359
300,358
300,357
301,357
301,356
302,356
302,355
303,356
303,355
304,356
304,355
305,357
305,356
306,358
306,357
297,359
297,358
297,357
298,360
298,359
298,358
298,357
298,356
299,359
299,358
299,357
299,356
299,355
300,356
300,355
301,355
296,359
296,358
296,357
297,360
297,356
298,355
294,361
294,360
294,359
295,361
295,360
295,359
295,358
296,361
296,360
297,361
294,362
293,362
293,361
293,360
303,365
304,364
305,363
302,366
301,367
298,368
299,368
293,363
292,363
292,362
292,361
292,364
292,365
DIFFERENCE
274,346
274,345
274,344
275,347
275,346
275,345
275,344
275,343
276,348
276,347
276,346
276,345
276,344
276,343
276,342
277,348
277,347
277,346
277,344
277,343
277,342
278,348
278,347
278,346
278,345
278,344
278,343
278,342
279,347
279,346
279,345
279,344
279,343
280,346
280,345
280,344
279,342
279,341
280,347
280,343
280,342
280,341
281,347
281,346
281,345
281,344
281,343
281,342
281,341
282,346
282,345
282,344
282,343
282,342
283,345
283,344
283,343
282,341
282,340
283,346
283,342
283,341
283,340
284,346
284,345
284,344
284,343
284,342
284,341
284,340
285,345
285,344
285,343
285,342
285,341
286,344
286,343
286,342
285,340
285,339
286,345
286,341
286,340
286,339
287,345
287,344
287,343
287,342
287,341
287,340
287,339
288,344
288,343
288,342
288,341
288,340
289,343
289,342
289,341
284,339
284,338
285,338
285,337
286,338
286,337
286,336
287,338
287,337
287,336
288,339
288,338
288,337
288,336
289,340
289,339
289,338
289,337
290,340
290,339
290,338
284,337
284,336
284,335
285,336
285,335
285,334
286,335
286,334
286,333
287,335
287,334
287,333
288,335
288,334
288,333
289,336
289,335
289,334
290,337
290,336
290,335
284,334
285,333
286,332
287,332
288,332
289,333
290,334
283,333
283,332
283,331
284,333
284,332
284,331
284,330
285,332
285,331
285,330
285,329
286,331
286,330
286,329
287,331
287,330
287,329
288,331
288,330
289,332
289,331
282,332
282,331
282,330
283,330
283,329
284,329
284,328
285,328
286,328
279,333
279,332
279,331
280,334
280,333
280,332
280,331
280,330
281,335
281,334
281,333
281,332
281,331
281,330
281,329
282,335
282,334
282,333
282,329
283,335
283,334
280,335
281,336
282,337
282,336
283,337
283,336
280,337
280,336
281,338
281,337
282,339
282,338
283,339
283,338
280,339
280,338
281,340
281,339
278,340
278,339
278,338
279,340
279,339
279,338
279,337
280,340
277,341
277,340
277,339
278,341
275,342
275,341
275,340
276,341
276,340
276,339
277,338
274,339
274,338
274,337
275,339
275,338
275,337
275,336
276,338
276,337
276,336
276,335
277,337
277,336
277,335
278,337
278,336
278,335
279,336
277,334
278,334
278,333
279,335
279,334
276,334
276,333
277,333
277,332
278,332
278,331
275,333
275,332
275,331
276,332
276,331
276,330
277,331
277,330
277,329
278,330
278,329
279,330
279,329
273,333
273,332
273,331
274,334
274,333
274,332
274,331
274,330
275,335
275,334
275,330
275,329
276,329
273,334
274,335
273,335
274,336
273,336
273,337
273,338
273,339
274,340
273,340
274,341
273,341
274,342
273,342
274,343
280,329
290,341
290,342
288,345
289,344
290,343
286,346
287,346
288,346
289,345
290,344
285,346
286,347
287,347
288,347
289,346
290,345
284,347
285,348
285,347
286,348
287,348
283,347
284,348
282,347
283,348
282,348
281,348
280,348
279,348
273,343
273,344
273,345
DIFFERENCE
331,338
331,337
331,336
332,339
332,338
332,337
332,336
332,335
333,340
333,339
333,338
333,337
333,336
333,335
333,334
334,340
334,339
334,338
334,336
334,335
334,334
335,340
335,339
335,338
335,337
335,336
335,335
335,334
336,339
336,338
336,337
336,336
336,335
337,338
337,337
337,336
334,333
335,333
335,332
336,334
336,333
336,332
337,335
337,334
337,333
337,332
338,337
338,336
338,335
338,334
338,333
339,336
339,335
339,334
336,331
337,331
337,330
338,332
338,331
338,330
339,333
339,332
339,331
339,330
340,335
340,334
340,333
340,332
340,331
341,334
341,333
341,332
338,329
339,329
339,328
340,330
340,329
340,328
341,331
341,330
341,329
341,328
342,333
342,332
342,331
342,330
342,329
343,332
343,331
343,330
340,327
341,327
341,326
342,328
342,327
342,326
343,329
343,328
343,327
343,326
344,331
344,330
344,329
344,328
344,327
345,330
345,329
345,328
342,325
343,325
343,324
344,326
344,325
344,324
345,327
345,326
345,325
345,324
346,329
346,328
346,327
346,326
346,325
347,328
347,327
347,326
344,323
345,323
345,322
346,324
346,323
346,322
347,325
347,324
347,323
347,322
348,327
348,326
348,325
348,324
348,323
349,326
349,325
349,324
346,321
347,321
347,320
348,322
348,321
348,320
349,323
349,322
349,321
349,320
350,325
350,324
350,323
350,322
350,321
351,324
351,323
351,322
348,319
349,319
349,318
350,320
350,319
350,318
351,321
351,320
351,319
351,318
352,323
352,322
352,321
352,320
352,319
353,322
353,321
353,320
350,317
351,317
351,316
352,318
352,317
352,316
353,319
353,318
353,317
353,316
354,321
354,320
354,319
354,318
354,317
355,320
355,319
355,318
352,315
353,315
353,314
354,316
354,315
354,314
355,317
355,316
355,315
355,314
356,319
356,318
356,317
356,316
356,315
357,318
357,317
357,316
352,314
352,313
353,313
353,312
354,313
354,312
354,311
355,313
355,312
355,311
356,314
356,313
356,312
356,311
357,315
357,314
357,313
357,312
358,315
358,314
358,313
355,310
356,310
357,311
357,310
358,312
358,311
359,314
359,313
359,312
358,316
359,315
352,312
353,311
354,310
349,313
349,312
349,311
350,314
350,313
350,312
350,311
350,310
351,315
351,314
351,313
351,312
351,311
351,310
351,309
352,311
352,310
352,309
353,310
353,309
348,312
348,311
348,310
349,310
349,309
350,309
350,308
351,308
352,308
346,311
346,310
346,309
347,312
347,311
347,310
347,309
347,308
348,313
348,309
348,308
348,307
349,308
349,307
350,307
345,314
345,313
345,312
346,315
346,314
346,313
346,312
347,316
347,315
347,314
347,313
348,316
348,315
348,314
349,316
349,315
349,314
350,315
348,317
349,317
350,316
347,317
348,318
345,319
345,318
345,317
346,320
346,319
346,318
346,317
346,316
347,319
347,318
344,319
344,318
344,317
345,320
345,316
342,317
342,316
342,315
343,318
343,317
343,316
343,315
343,314
344,316
344,315
344,314
344,313
345,315
342,314
343,313
344,312
341,313
341,312
341,311
342,313
342,312
342,311
342,310
343,312
343,311
343,310
343,309
344,311
344,310
344,309
345,311
345,310
345,309
342,309
342,308
343,308
343,307
344,308
344,307
344,306
345,308
345,307
345,306
346,308
346,307
346,306
347,307
341,309
341,308
341,307
342,307
342,306
343,306
343,305
344,305
345,305
339,308
339,307
339,306
340,309
340,308
340,307
340,306
340,305
341,310
341,306
341,305
341,304
342,305
342,304
343,304
338,311
338,310
338,309
339,312
339,311
339,310
339,309
340,313
340,312
340,311
340,310
337,311
337,310
337,309
338,312
338,308
339,313
336,314
336,313
336,312
337,315
337,314
337,313
337,312
338,316
338,315
338,314
338,313
339,316
339,315
339,314
340,316
340,315
340,314
341,315
341,314
340,317
341,317
341,316
338,317
339,318
339,317
340,319
340,318
341,319
341,318
342,319
342,318
339,319
340,320
341,321
341,320
342,321
342,320
343,321
343,320
343,319
344,320
342,322
343,323
343,322
344,322
344,321
345,321
341,322
342,323
339,324
339,323
339,322
340,325
340,324
340,323
340,322
340,321
341,325
341,324
341,323
342,324
339,325
340,326
337,327
337,326
337,325
338,328
338,327
338,326
338,325
338,324
339,327
339,326
336,327
336,326
336,325
337,328
337,324
338,323
335,324
335,323
335,322
336,324
336,323
336,322
336,321
337,323
337,322
337,321
337,320
338,322
338,321
338,320
339,321
339,320
336,320
336,319
337,319
337,318
338,319
338,318
335,319
335,318
335,317
336,318
336,317
336,316
337,317
337,316
334,317
334,316
334,315
335,316
335,315
335,314
336,315
333,316
333,315
333,314
334,314
334,313
335,313
335,312
332,313
332,312
332,311
333,313
333,312
333,311
333,310
334,312
334,311
334,310
334,309
335,311
335,310
335,309
336,311
336,310
336,309
333,309
333,308
334,308
334,307
335,308
335,307
335,306
336,308
336,307
336,306
337,308
337,307
337,306
338,307
336,305
337,305
337,304
338,306
338,305
338,304
339,305
339,304
335,305
335,304
336,304
336,303
337,303
337,302
338,303
338,302
339,303
339,302
340,304
340,303
332,305
332,304
332,303
333,306
333,305
333,304
333,303
333,302
334,306
334,305
334,304
334,303
334,302
334,301
335,303
335,302
335,301
336,302
336,301
331,305
331,304
331,303
332,306
332,302
333,307
333,301
330,308
330,307
330,306
331,309
331,308
331,307
331,306
332,310
332,309
332,308
332,307
329,308
329,307
329,306
330,309
330,305
331,310
328,311
328,310
328,309
329,312
329,311
329,310
329,309
330,313
330,312
330,311
330,310
331,313
331,312
331,311
328,312
329,313
330,314
331,314
332,314
329,315
329,314
330,316
330,315
331,317
331,316
331,315
332,317
332,316
332,315
333,317
330,318
330,317
331,319
331,318
332,320
332,319
332,318
333,320
333,319
333,318
334,320
334,319
334,318
333,321
334,321
335,321
335,320
332,321
333,322
334,323
334,322
331,323
331,322
331,321
332,324
332,323
332,322
333,325
333,324
333,323
334,325
334,324
335,325
332,326
332,325
333,327
333,326
334,328
334,327
334,326
335,328
335,327
335,326
336,328
333,329
333,328
334,330
334,329
335,331
335,330
335,329
336,330
336,329
337,329
333,330
334,331
331,332
331,331
331,330
332,333
332,332
332,331
332,330
332,329
333,333
333,332
333,331
334,332
331,333
332,334
330,332
330,331
330,330
331,329
332,328
329,329
329,328
329,327
330,329
330,328
330,327
330,326
331,328
331,327
331,326
331,325
332,327
329,326
330,325
331,324
328,325
328,324
328,323
329,325
329,324
329,323
329,322
330,324
330,323
330,322
330,321
328,326
330,333
331,334
330,334
331,335
329,330
329,331
329,321
330,320
331,320
328,321
328,320
328,319
329,320
329,319
329,318
330,319
327,320
327,319
327,318
328,318
328,317
329,317
329,316
327,321
328,322
327,317
327,316
328,316
328,315
328,314
327,315
327,314
328,313
326,315
326,314
326,313
327,313
327,312
326,316
326,312
327,311
327,310
327,309
328,308
325,309
325,308
325,307
326,310
326,309
326,308
326,307
326,306
327,308
327,307
327,306
327,305
328,307
328,306
328,305
329,305
326,305
326,304
327,304
327,303
328,304
328,303
328,302
329,304
329,303
329,302
330,304
330,303
330,302
327,302
327,301
328,301
328,300
329,301
329,300
329,299
330,301
330,300
330,299
331,302
331,301
331,300
331,299
332,301
332,300
332,299
333,300
326,302
326,301
326,300
327,300
327,299
328,299
328,298
329,298
330,298
325,302
325,301
325,300
326,303
326,299
327,298
324,302
324,301
324,300
325,303
325,299
326,298
324,303
325,304
325,305
324,304
324,305
325,306
324,306
326,311
325,310
325,311
334,300
341,303
347,306
348,306
354,309
355,309
330,335
330,336
DIFFERENCE
492,219
492,218
492,217
493,220
493,219
493,218
493,217
493,216
494,221
494,220
494,219
494,218
494,217
494,216
494,215
495,221
495,220
495,219
495,217
495,216
495,215
496,221
496,220
496,219
496,218
496,217
496,216
496,215
497,220
497,219
497,218
497,217
497,216
498,219
498,218
498,217
495,214
496,214
496,213
497,215
497,214
497,213
498,216
498,215
498,214
498,213
499,218
499,217
499,216
499,215
499,214
500,217
500,216
500,215
499,213
499,212
500,218
500,214
500,213
500,212
501,218
501,217
501,216
501,215
501,214
501,213
501,212
502,217
502,216
502,215
502,214
502,213
503,216
503,215
503,214
502,212
502,211
503,217
503,213
503,212
503,211
504,217
504,216
504,215
504,214
504,213
504,212
504,211
505,216
505,215
505,214
505,213
505,212
506,215
506,214
506,213
505,211
505,210
506,216
506,212
506,211
506,210
507,216
507,215
507,214
507,213
507,212
507,211
507,210
508,215
508,214
508,213
508,212
508,211
509,214
509,213
509,212
508,210
508,209
509,215
509,211
509,210
509,209
510,215
510,214
510,213
510,212
510,211
510,210
510,209
511,214
511,213
511,212
511,211
511,210
512,213
512,212
512,211
509,208
510,208
510,207
511,209
511,208
511,207
512,210
512,209
512,208
512,207
513,212
513,211
513,210
513,209
513,208
514,211
514,210
514,209
513,207
513,206
514,212
514,208
514,207
514,206
515,212
515,211
515,210
515,209
515,208
515,207
515,206
516,211
516,210
516,209
516,208
516,207
517,210
517,209
517,208
516,206
516,205
517,211
517,207
517,206
517,205
518,211
518,210
518,209
518,208
518,207
518,206
518,205
519,210
519,209
519,208
519,207
519,206
520,209
520,208
520,207
519,205
519,204
520,210
520,206
520,205
520,204
521,210
521,209
521,208
521,207
521,206
521,205
521,204
522,209
522,208
522,207
522,206
522,205
523,208
523,207
523,206
518,204
519,203
520,203
521,203
522,204
523,205
515,205
515,204
515,203
516,204
516,203
516,202
517,204
517,203
517,202
517,201
518,203
518,202
518,201
519,202
519,201
520,202
514,204
514,203
514,202
515,202
515,201
516,201
516,200
517,200
518,200
512,202
512,201
512,200
513,203
513,202
513,201
513,200
513,199
514,201
514,200
514,199
514,198
515,200
515,199
515,198
516,199
516,198
517,199
511,200
511,199
511,198
512,199
512,198
512,197
513,198
513,197
513,196
514,197
514,196
515,197
515,196
516,197
517,198
510,199
510,198
510,197
511,197
511,196
512,196
512,195
513,195
514,195
508,197
508,196
508,195
509,198
509,197
509,196
509,195
509,194
510,196
510,195
510,194
510,193
511,195
511,194
511,193
512,194
512,193
513,194
507,196
507,195
507,194
508,194
508,193
509,193
509,192
510,192
511,192
505,194
505,193
505,192
506,195
506,194
506,193
506,192
506,191
507,193
507,192
507,191
507,190
508,192
508,191
508,190
509,191
509,190
510,191
504,193
504,192
504,191
505,191
505,190
506,190
506,189
507,189
508,189
502,191
502,190
502,189
503,192
503,191
503,190
503,189
503,188
504,190
504,189
504,188
504,187
505,189
505,188
505,187
506,188
506,187
507,188
501,189
501,188
501,187
502,188
502,187
502,186
503,187
503,186
503,185
504,186
504,185
505,186
505,185
506,186
507,187
501,190
501,191
502,192
503,193
500,194
500,193
500,192
501,195
501,194
501,193
501,192
502,196
502,195
502,194
502,193
503,196
503,195
503,194
504,196
504,195
504,194
505,195
503,197
504,198
504,197
505,198
505,197
505,196
506,198
506,197
506,196
507,197
505,199
506,200
506,199
507,200
507,199
507,198
508,200
508,199
508,198
509,199
507,201
508,202
508,201
509,202
509,201
509,200
510,202
510,201
510,200
511,201
509,203
510,204
510,203
511,204
511,203
511,202
512,204
512,203
509,204
510,205
511,206
511,205
512,206
512,205
513,205
513,204
514,205
510,206
507,207
507,206
507,205
508,208
508,207
508,206
508,205
508,204
509,207
509,206
509,205
506,206
506,205
506,204
507,204
507,203
508,203
505,204
505,203
505,202
506,203
506,202
506,201
507,202
504,203
504,202
504,201
505,201
505,200
502,201
502,200
502,199
503,202
503,201
503,200
503,199
503,198
504,200
504,199
501,200
501,199
501,198
502,198
502,197
499,198
499,197
499,196
500,199
500,198
500,197
500,196
500,195
501,197
501,196
498,197
498,196
498,195
499,195
499,194
496,195
496,194
496,193
497,196
497,195
497,194
497,193
497,192
498,194
498,193
498,192
498,191
499,193
499,192
499,191
500,191
496,192
497,191
498,190
499,190
500,190
495,195
495,194
495,193
496,196
497,197
494,198
494,197
494,196
495,199
495,198
495,197
495,196
496,200
496,199
496,198
496,197
497,200
497,199
497,198
498,200
498,199
498,198
499,199
497,201
498,202
498,201
499,202
499,201
499,200
500,202
500,201
500,200
501,201
499,203
500,204
500,203
501,204
501,203
501,202
502,204
502,203
502,202
503,203
501,205
502,206
502,205
503,206
503,205
503,204
504,206
504,205
504,204
505,205
503,207
504,208
504,207
505,208
505,207
505,206
506,208
506,207
503,208
504,209
505,209
506,209
507,209
507,208
504,210
501,211
501,210
501,209
502,210
502,209
502,208
503,210
503,209
500,210
500,209
500,208
501,208
501,207
502,207
499,208
499,207
499,206
500,207
500,206
500,205
501,206
498,207
498,206
498,205
499,205
499,204
496,205
496,204
496,203
497,206
497,205
497,204
497,203
497,202
498,204
498,203
495,204
495,203
495,202
496,202
496,201
493,202
493,201
493,200
494,203
494,202
494,201
494,200
494,199
495,201
495,200
492,201
492,200
492,199
493,199
493,198
492,202
493,203
494,204
495,205
492,206
492,205
492,204
493,207
493,206
493,205
493,204
494,208
494,207
494,206
494,205
495,208
495,207
495,206
496,208
496,207
496,206
497,207
495,209
496,210
496,209
497,210
497,209
497,208
498,210
498,209
498,208
499,209
497,211
498,212
498,211
499,211
499,210
500,211
497,212
494,213
494,212
494,211
495,213
495,212
495,211
495,210
496,212
496,211
493,212
493,211
493,210
494,210
494,209
493,213
494,214
491,215
491,214
491,213
492,216
492,215
492,214
492,213
492,212
493,215
493,214
492,211
492,210
492,209
493,209
493,208
491,212
491,211
492,208
492,207
492,203
493,197
493,196
494,195
492,198
492,197
492,196
493,195
494,194
500,189
499,189
500,188
519,211
516,212
517,212
513,213
514,213
515,213
512,214
505,217
502,218
503,218
499,219
500,219
498,220
491,216
491,217
491,218
DIFFERENCE
480,131
480,130
480,129
481,132
481,131
481,130
481,129
481,128
482,133
482,132
482,131
482,130
482,129
482,128
482,127
483,133
483,132
483,131
483,129
483,128
483,127
484,133
484,132
484,131
484,130
484,129
484,128
484,127
485,132
485,131
485,130
485,129
485,128
486,131
486,130
486,129
485,127
485,126
486,132
486,128
486,127
486,126
487,132
487,131
487,130
487,129
487,128
487,127
487,126
488,131
488,130
488,129
488,128
488,127
489,130
489,129
489,128
488,126
488,125
489,131
489,127
489,126
489,125
490,131
490,130
490,129
490,128
490,127
490,126
490,125
491,130
491,129
491,128
491,127
491,126
492,129
492,128
492,127
489,124
490,124
490,123
491,125
491,124
491,123
492,126
492,125
492,124
492,123
493,128
493,127
493,126
493,125
493,124
494,127
494,126
494,125
489,123
489,122
490,122
490,121
491,122
491,121
491,120
492,122
492,121
492,120
493,123
493,122
493,121
493,120
494,124
494,123
494,122
494,121
495,124
495,123
495,122
489,121
489,120
490,120
490,119
491,119
491,118
492,119
492,118
493,119
493,118
494,120
494,119
495,121
495,120
488,119
488,118
488,117
489,119
489,118
489,117
489,116
490,118
490,117
490,116
490,115
491,117
491,116
491,115
492,117
492,116
492,115
493,117
493,116
494,118
494,117
487,117
487,116
487,115
488,116
488,115
488,114
489,115
489,114
489,113
490,114
490,113
491,114
491,113
492,114
493,115
486,116
486,115
486,114
487,114
487,113
488,113
488,112
489,112
490,112
485,114
485,113
485,112
486,113
486,112
486,111
487,112
487,111
487,110
488,111
488,110
489,111
489,110
490,111
491,112
484,113
484,112
484,111
485,111
485,110
486,110
486,109
487,109
488,109
482,111
482,110
482,109
483,112
483,111
483,110
483,109
483,108
484,110
484,109
484,108
484,107
485,109
485,108
485,107
486,108
486,107
487,108
481,109
481,108
481,107
482,108
482,107
482,106
483,107
483,106
483,105
484,106
484,105
485,106
485,105
486,106
487,107
480,108
480,107
480,106
481,106
481,105
482,105
482,104
483,104
484,104
478,107
478,106
478,105
479,108
479,107
479,106
479,105
479,104
480,109
480,105
480,104
480,103
481,104
481,103
482,103
477,106
477,105
477,104
478,104
478,103
479,103
479,102
480,102
481,102
475,104
475,103
475,102
476,105
476,104
476,103
476,102
476,101
477,103
477,102
477,101
477,100
478,102
478,101
478,100
479,101
479,100
480,101
474,103
474,102
474,101
475,101
475,100
476,100
476,99
477,99
478,99
472,101
472,100
472,99
473,102
473,101
473,100
473,99
473,98
474,100
474,99
474,98
474,97
475,99
475,98
475,97
476,98
476,97
477,98
471,101
471,100
471,99
472,102
472,98
473,103
473,97
470,104
470,103
470,102
471,105
471,104
471,103
471,102
472,106
472,105
472,104
472,103
473,106
473,105
473,104
474,106
474,105
474,104
475,105
473,107
474,108
474,107
475,108
475,107
475,106
476,108
476,107
476,106
477,107
475,109
476,110
476,109
477,110
477,109
477,108
478,110
478,109
478,108
479,109
477,111
478,112
478,111
479,112
479,111
479,110
480,112
480,111
480,110
481,111
481,110
480,113
481,113
481,112
482,113
482,112
479,113
480,114
481,115
481,114
482,115
482,114
483,115
483,114
483,113
484,114
482,116
483,117
483,116
484,117
484,116
484,115
485,117
485,116
485,115
484,118
485,118
486,118
486,117
483,118
484,119
485,120
485,119
486,120
486,119
487,120
487,119
487,118
486,121
487,121
488,121
488,120
485,121
486,122
487,123
487,122
488,123
488,122
485,123
485,122
486,124
486,123
487,125
487,124
488,124
485,125
485,124
486,125
483,126
483,125
483,124
484,126
484,125
484,124
484,123
481,124
481,123
481,122
482,125
482,124
482,123
482,122
482,121
483,123
483,122
483,121
483,120
484,122
484,121
484,120
481,121
481,120
481,119
482,120
482,119
482,118
483,119
480,120
480,119
480,118
481,118
481,117
482,117
479,118
479,117
479,116
480,117
480,116
480,115
481,116
478,117
478,116
478,115
479,115
479,114
476,115
476,114
476,113
477,116
477,115
477,114
477,113
477,112
478,114
478,113
475,114
475,113
475,112
476,112
476,111
473,112
473,111
473,110
474,113
474,112
474,111
474,110
474,109
475,111
475,110
472,111
472,110
472,109
473,109
473,108
470,109
470,108
470,107
471,110
471,109
471,108
471,107
471,106
472,108
472,107
469,108
469,107
469,106
470,106
470,105
467,106
467,105
467,104
468,107
468,106
468,105
468,104
468,103
469,105
469,104
469,103
469,102
466,103
466,102
466,101
467,103
467,102
467,101
467,100
468,102
468,101
468,100
468,99
469,101
469,100
469,99
470,101
470,100
470,99
467,99
467,98
468,98
468,97
469,98
469,97
469,96
470,98
470,97
470,96
471,98
471,97
471,96
472,97
470,95
471,95
472,96
472,95
473,96
467,97
467,96
468,96
468,95
469,95
469,94
470,94
471,94
465,97
465,96
465,95
466,98
466,97
466,96
466,95
466,94
467,95
467,94
467,93
468,94
468,93
469,93
464,96
464,95
464,94
465,94
465,93
466,93
466,92
467,92
468,92
462,95
462,94
462,93
463,96
463,95
463,94
463,93
463,92
464,97
464,93
464,92
464,91
465,92
465,91
466,91
461,98
461,97
461,96
462,99
462,98
462,97
462,96
463,100
463,99
463,98
463,97
464,100
464,99
464,98
465,100
465,99
465,98
466,99
464,101
465,102
465,101
466,100
463,101
464,102
465,103
462,104
462,103
462,102
463,105
463,104
463,103
463,102
464,106
464,105
464,104
464,103
465,106
465,105
465,104
466,106
466,105
466,104
465,107
466,107
467,107
464,108
464,107
465,109
465,108
466,110
466,109
466,108
467,110
467,109
467,108
468,110
468,109
468,108
469,109
467,111
468,112
468,111
469,112
469,111
469,110
470,112
470,111
470,110
471,111
469,113
470,114
470,113
471,114
471,113
471,112
472,114
472,113
472,112
473,113
471,115
472,116
472,115
473,116
473,115
473,114
474,116
474,115
474,114
475,115
473,117
474,118
474,117
475,118
475,117
475,116
476,118
476,117
476,116
477,117
475,119
476,120
476,119
477,120
477,119
477,118
478,120
478,119
478,118
479,119
477,121
478,122
478,121
479,122
479,121
479,120
480,122
480,121
477,122
478,123
479,124
479,123
480,124
480,123
477,124
477,123
478,125
478,124
479,126
479,125
480,126
480,125
481,126
481,125
478,126
479,127
480,128
480,127
481,127
482,126
478,128
478,127
479,129
479,128
476,129
476,128
476,127
477,130
477,129
477,128
477,127
477,126
478,131
478,130
478,129
479,131
479,130
475,130
475,129
475,128
476,131
476,130
477,132
477,131
478,132
479,132
472,129
472,128
472,127
473,130
473,129
473,128
473,127
473,126
474,131
474,130
474,129
474,128
474,127
474,126
474,125
475,131
475,127
475,126
475,125
476,126
476,125
473,125
473,124
474,124
474,123
475,124
475,123
475,122
476,124
476,123
476,122
477,125
473,123
473,122
473,121
474,122
474,121
474,120
475,121
475,120
476,121
473,120
474,119
471,120
471,119
471,118
472,121
472,120
472,119
472,118
472,117
473,119
473,118
470,119
470,118
470,117
471,117
471,116
468,117
468,116
468,115
469,118
469,117
469,116
469,115
469,114
470,116
470,115
467,116
467,115
467,114
468,114
468,113
465,114
465,113
465,112
466,115
466,114
466,113
466,112
466,111
467,113
467,112
464,113
464,112
464,111
465,111
465,110
462,111
462,110
462,109
463,112
463,111
463,110
463,109
463,108
464,110
464,109
461,110
461,109
461,108
462,108
462,107
463,107
463,106
460,107
460,106
460,105
461,107
461,106
461,105
461,104
462,106
462,105
459,106
459,105
459,104
460,104
460,103
461,103
461,102
458,103
458,102
458,101
459,103
459,102
459,101
459,100
460,102
460,101
460,100
460,99
461,101
461,100
461,99
462,101
462,100
459,99
460,98
457,99
457,98
457,97
458,100
458,99
458,98
458,97
458,96
459,98
459,97
459,96
459,95
460,97
460,96
460,95
461,95
458,95
458,94
459,94
459,93
460,94
460,93
460,92
461,94
461,93
461,92
462,92
459,92
459,91
460,91
460,90
461,91
461,90
461,89
462,91
462,90
462,89
463,91
463,90
463,89
464,90
457,92
457,91
457,90
458,93
458,92
458,91
458,90
458,89
459,90
459,89
459,88
460,89
460,88
461,88
455,92
455,91
455,90
456,93
456,92
456,91
456,90
456,89
457,94
457,93
457,89
457,88
458,88
454,94
454,93
454,92
455,95
455,94
455,93
456,96
456,95
456,94
457,96
457,95
454,96
454,95
455,97
455,96
456,98
456,97
453,98
453,97
453,96
454,99
454,98
